person_id,name,birth_date,death_date,birth_month,birth_day,death_month,death_day,age_at_death_days,age_at_death_years,gender,occupation,birthday_distance,decade
Q132754315,Suwardi,1925-02-04,1998-07-22,2,4,7,22,26831,73.5,male,,168,1990.0
Q12470509,Aang Witarsa,1930-12-03,1998-08-08,12,3,8,8,24720,67.7,male,,-117,1990.0
Q136451339,Titi Memet Tanumidjaja,1920-04-25,1998-08-11,4,25,8,11,28597,78.3,female,,108,1990.0
Q17410163,Abdul Gaffar Ismail,1911-08-11,1998-08-16,8,11,8,16,31782,87.0,male,,5,1990.0
Q64058134,Abdul Djalil Abdurrahman,1920-07-17,1998-08-20,7,17,8,20,28523,78.1,male,,34,1990.0
Q135277973,Todung Barita Lumban Raja,1949-02-11,1998-08-31,2,11,8,31,18098,49.5,,,-164,1990.0
Q2140777,Paku Alam VIII,1910-04-10,1998-09-11,4,10,9,11,32296,88.4,male,,154,1990.0
Q12497192,Maryono,1937-09-09,1998-09-19,9,9,9,19,22290,61.0,male,,10,1990.0
Q12523720,Vitalis Djebarus,1929-02-26,1998-09-22,2,26,9,22,25410,69.6,male,,-157,1990.0
Q122170334,Imam Adiguna Satryanto,1995-01-21,1998-10-03,1,21,10,3,1351,3.7,male,,-110,1990.0
Q4595611,Soetjipto Danoekoesoemo,1922-02-28,1998-10-12,2,28,10,12,27985,76.6,male,,-139,1990.0
Q19731983,Satyagraha Hoerip,1934-04-07,1998-10-14,4,7,10,14,23566,64.5,male,,-175,1990.0
Q123473919,Abdul Krim Kusumoputro,1926-11-02,1998-10-21,11,2,10,21,26286,72.0,male,,-12,1990.0
Q120077267,Latief Agam Hartono,1997-09-27,1998-11-01,9,27,11,1,400,1.1,male,,35,1990.0
Q17411579,Pak Tile,1933-02-20,1998-11-04,2,20,11,4,23998,65.7,male,,-108,1990.0
Q17411631,Sena A. Utoyo,1953-07-07,1998-11-07,7,7,11,7,16559,45.3,male,,123,1990.0
Q12485388,Hasan Basri,1920-08-10,1998-11-08,8,10,11,8,28579,78.2,male,,90,1990.0
Q16182371,Ihromi,1928-04-04,1998-11-16,4,4,11,16,25793,70.6,male,,-139,1990.0
Q105342433,Soeweno,1929-06-06,1998-11-19,6,6,11,19,25368,69.5,male,,166,1990.0
Q12519878,Tanty Yosepha,1950-03-22,1998-11-21,3,22,11,21,17776,48.7,female,,-121,1990.0
Q12470956,Ahmad Husein,1925-04-01,1998-11-28,4,1,11,28,26904,73.7,male,,-124,1990.0
Q12470644,Achmad Baiquni,1923-08-31,1998-12-21,8,31,12,21,27506,75.3,male,,112,1990.0
Q12482790,Farid Hardja,1950-09-07,1998-12-27,9,7,12,27,17643,48.3,male,,111,1990.0
Q4770513,Ansar Razak,1974-01-18,1998-12-30,1,18,12,30,9112,24.9,male,,-19,1990.0
Q12485391,Hasan Slamet,1926-08-06,1999-01-08,8,6,1,8,26453,72.4,male,,155,1990.0
Q4764412,Ani Idrus,1918-11-25,1999-01-09,11,25,1,9,29265,80.1,female,,45,1990.0
Q13097151,Singgih Hadi Mintardja,1933-01-26,1999-01-18,1,26,1,18,24098,66.0,male,,-8,1990.0
Q120202254,Goesti Emran,1932-04-23,1999-01-19,4,23,1,19,24377,66.7,,,-94,1990.0
Q120202544,Ahim Abdurahim,1942-04-17,1999-01-28,4,17,1,28,20740,56.8,,,-79,1990.0
Q120202131,B.P. Makadada,1936-09-11,1999-02-01,9,11,2,1,22788,62.4,,,143,1990.0
Q2725529,Y. B. Mangunwijaya,1929-05-06,1999-02-02,5,6,2,2,25474,69.7,male,,-93,1990.0
Q12486744,Iqbal Assegaf,1957-10-12,1999-02-13,10,12,2,13,15099,41.3,male,,124,1990.0
Q17410639,Sutopo Juwono,1927-05-27,1999-02-19,5,27,2,19,26201,71.7,male,,-97,1990.0
Q12509202,Rusli Abdul Wahid,1908-08-20,1999-02-25,8,20,2,25,33061,90.5,male,,-176,1990.0
Q12525346,Yum Soemarsono,1916-12-10,1999-03-05,12,10,3,5,30035,82.2,male,,85,1990.0
Q133460667,Billy J. Budiarjo,1958-01-10,1999-03-06,1,10,3,6,15030,41.1,,,55,1990.0
Q106542118,Siti Wahyunah Saleh,1920-05-11,1999-03-08,5,11,3,8,28790,78.8,female,,-64,1990.0
Q16165743,Alex Leo Zulkarnain,1935-08-19,1999-03-12,8,19,3,12,23216,63.6,male,,-160,1990.0
Q3198246,Koentjaraningrat,1923-06-15,1999-03-23,6,15,3,23,27675,75.8,male,,-84,1990.0
Q12511769,Sambas Mangundikarta,1926-09-21,1999-03-30,9,21,3,30,26488,72.5,male,,-175,1990.0
Q120202132,Laupase Malau,1924-02-06,1999-04-07,2,6,4,7,27454,75.2,male,,60,1990.0
Q12507601,Rachmi Hatta,1926-02-16,1999-04-13,2,16,4,13,26719,73.2,female,,56,1990.0
Q981536,Ida Anak Agung Gde Agung,1921-07-21,1999-04-22,7,21,4,22,28399,77.8,male,,-90,1990.0
Q135509579,K.H Mohammad Djamhari Ghazali Anwar,1930-06-30,1999-05-03,6,30,5,3,25144,68.8,,,-58,1990.0
Q3747098,Soeman Hs,1904-04-04,1999-05-08,4,4,5,8,34732,95.1,male,,34,1990.0
Q61118677,Siti Baroroh Baried,1925-05-23,1999-05-09,5,23,5,9,27014,74.0,female,,-14,1990.0
Q110242318,Subki Abdulkadir,1937-01-12,1999-05-20,1,12,5,20,22773,62.3,male,,128,1990.0
Q15942867,Paschalis Soedita Hardjasoemarta,1929-03-31,1999-05-23,3,31,5,23,25620,70.1,male,,53,1990.0
Q3546374,Motinggo Busye,1937-11-21,1999-06-18,11,21,6,18,22489,61.6,male,,-156,1990.0
Q12486200,Ibrahim Adjie,1924-12-01,1999-07-25,12,1,7,25,27264,74.6,male,,-129,1990.0
Q3658132,Linus Suryadi AG,1951-03-03,1999-07-30,3,3,7,30,17681,48.4,male,,149,1990.0
Q17411398,R. Soebijakto,1917-04-14,1999-08-12,4,14,8,12,30070,82.3,male,,120,1990.0
Q16337336,Charlie Depthios,1940-02-02,1999-09-04,2,2,9,4,21764,59.6,male,,-151,1990.0
Q136036255,Akin Salawu,1937-02-21,1999-09-21,2,21,9,21,22857,62.6,,,-153,1990.0
Q12525030,Yap Yun Hap,1977-10-17,1999-09-24,10,17,9,24,8012,21.9,male,,-23,1990.0
Q120202146,Poedy Sjamsoedin,1935-03-01,1999-09-24,3,1,9,24,23583,64.6,,,-158,1990.0
Q97306748,Achmad Wiranatakusumah,1925-10-11,1999-09-27,10,11,9,27,27014,74.0,,,-14,1990.0
Q16180281,Hasan Purbo,1926-07-21,1999-09-30,7,21,9,30,26734,73.2,male,,71,1990.0
Q1156997,Dading Kalbuadi,1931-04-14,1999-10-10,4,14,10,10,25016,68.5,male,,179,1990.0
Q131610947,Ahmad Hafiluddin Djojoadikusumo,1921-04-20,1999-11-09,4,20,11,9,28692,78.6,male,,-162,1990.0
Q12470507,Aang Kunaefi,1922-12-05,1999-11-12,12,5,11,12,28101,76.9,male,,-23,1990.0
Q12498735,Moeslim Taher,1934-09-10,1999-11-23,9,10,11,23,23815,65.2,male,,74,1990.0
Q56399770,Adhyatma,1932-05-25,1999-12-02,5,25,12,2,24662,67.5,male,,-174,1990.0
Q12487264,Jan Mintaraga,1942-11-08,1999-12-14,11,8,12,14,20855,57.1,male,,36,1990.0
Q12525385,Zainal Abidin,1928-08-31,2000-01-07,8,31,1,7,26061,71.4,male,,128,2000.0
Q120203187,Achmad Sampurna,1939-11-27,2000-01-08,11,27,1,8,21957,60.1,,,41,2000.0
Q17142706,Sudharnoto,1925-10-24,2000-01-11,10,24,1,11,27107,74.2,female,,78,2000.0
Q12486796,Iskak,1933-03-03,2000-01-16,3,3,1,16,24425,66.9,male,,-47,2000.0
Q13096096,Popo Iskandar,1927-12-17,2000-01-29,12,17,1,29,26341,72.1,male,,42,2000.0
Q5629065,HB Jassin,1917-07-31,2000-03-11,7,31,3,11,30174,82.6,male,,-142,2000.0
Q131697539,Abdul Bari Tasenung Permana,1942-11-29,2000-03-15,11,29,3,15,20926,57.3,,,106,2000.0
Q19723613,A. M. Munardi,1939-11-15,2000-03-23,11,15,3,23,22044,60.4,male,,128,2000.0
Q137567785,S. Parya,1936-04-09,2000-03-27,4,9,3,27,23363,64.0,male,,-13,2000.0
Q3731431,Eri Irianto,1974-01-12,2000-04-03,1,12,4,3,9578,26.2,male,,82,2000.0
Q110103091,Sutanto Wiryoprasonto,1924-07-24,2000-04-03,7,24,4,3,27647,75.7,male,,-112,2000.0
Q4200660,Broery,1948-06-25,2000-04-07,6,25,4,7,18914,51.8,male,,-79,2000.0
Q56007580,Maludin Simbolon,1916-09-13,2000-04-15,9,13,4,15,30530,83.6,male,,-151,2000.0
Q4343894,Maraden Saur Halomoan Panggabean,1922-06-29,2000-05-28,6,29,5,28,28458,77.9,male,,-32,2000.0
Q12482243,E.A. Mangindaan,1910-11-22,2000-06-03,11,22,6,3,32701,89.5,male,,-172,2000.0
Q7457283,Alexander Evert Kawilarang,1920-02-23,2000-06-06,2,23,6,6,29324,80.3,male,,104,2000.0
Q109436720,Andaya Lestari,1939-10-29,2000-06-07,10,29,6,7,22137,60.6,male,,-144,2000.0
Q123508940,Muhammad Rosyad,1939-04-15,2000-06-08,4,15,6,8,22335,61.1,male,,54,2000.0
Q60693636,A.M. Thalib,1922-02-23,2000-06-17,2,23,6,17,28604,78.3,,,115,2000.0
Q98115336,Emilia Lun Hadaitullah,1935-05-29,2000-06-24,5,29,6,24,23768,65.1,female,,26,2000.0
Q65213636,Ilen Surianegara,1924-12-29,2000-06-26,12,29,6,26,27573,75.5,,,179,2000.0
Q137567772,Syaerozie Abdurrohim,1935-03-10,2000-07-10,3,10,7,10,23864,65.3,,,122,2000.0
Q16643888,Anwar Musaddad,1909-04-03,2000-07-21,4,3,7,21,33347,91.3,male,,109,2000.0
Q12507648,Radinal Mochtar,1930-09-20,2000-07-26,9,20,7,26,25512,69.8,male,,-56,2000.0
Q12511511,Sainan Sagiman,1933-08-23,2000-07-31,8,23,7,31,24449,66.9,male,,-23,2000.0
Q20458501,Norma binti Abdullah,1932-08-14,2000-08-08,8,14,8,8,24831,68.0,female,,-6,2000.0
Q17411578,Nita Tilana,1967-10-08,2000-08-10,10,8,8,10,11995,32.8,female,,-59,2000.0
Q12485543,Hendra Esmara,1935-04-13,2000-08-13,4,13,8,13,23864,65.3,male,,122,2000.0
Q317291,Abdul Haris Nasution,1918-12-03,2000-09-05,12,3,9,5,29862,81.8,male,,-89,2000.0
Q7462648,Wiweko Soepono,1923-01-18,2000-09-08,1,18,9,8,28358,77.6,male,,-131,2000.0
Q109430745,Adrianus Sooai,1942-08-20,2000-09-09,8,20,9,9,21205,58.1,male,,20,2000.0
Q12488385,Kadarusno,1999-09-10,2000-09-10,9,10,9,10,366,1.0,male,,0,2000.0
Q19751887,Hassan Shadily,1929-05-19,2000-09-10,5,19,9,10,26047,71.3,male,,114,2000.0
Q26270156,Syamaun Gaharu,1913-11-10,2000-09-30,11,10,9,30,31736,86.9,male,,-41,2000.0
Q123411774,Paulina Robot,1938-04-16,2000-10-05,4,16,10,5,22818,62.5,female,,172,2000.0
Q13091442,A. Damhoeri,1915-08-31,2000-10-06,8,31,10,6,31083,85.1,male,,36,2000.0
Q85991008,Eric Samola,1936-08-26,2000-10-10,8,26,10,10,23421,64.1,,,45,2000.0
Q17411107,Mochamad Romly,1928-12-08,2000-10-12,12,8,10,12,26241,71.8,male,,-57,2000.0
Q11241272,Johannes Abraham Dimara,1916-10-09,2000-10-20,10,9,10,20,30692,84.0,male,,11,2000.0
Q12521387,Tiar Ramon,1941-01-12,2000-10-21,1,12,10,21,21832,59.8,male,,-82,2000.0
Q17411266,Teguh Santosa,1942-02-01,2000-10-25,2,1,10,25,21451,58.7,male,,-98,2000.0
Q18421307,Djaelani Naro,1929-01-03,2000-10-28,1,3,10,28,26231,71.8,male,,-66,2000.0
Q97704955,Bart Ludjen,1936-04-25,2000-10-28,4,25,10,28,23562,64.5,male,,-179,2000.0
Q61118630,Soeharto Sastrosoeyoso,1908-12-24,2000-11-30,12,24,11,30,33579,91.9,male,,-24,2000.0
Q15138871,Lukman Ali,1931-12-25,2000-12-19,12,25,12,19,25197,69.0,male,,-6,2000.0
Q20742281,Siti Dewi Sutan Assin,1926-10-05,2000-12-20,10,5,12,20,27105,74.2,female,,76,2000.0
Q48644118,Riyanto,1975-10-19,2000-12-24,10,19,12,24,9198,25.2,,,66,2000.0
Q16187597,Tino Karno,1959-02-09,2001-01-03,2,9,1,3,15304,41.9,male,,-37,2000.0
Q17411109,Tony A. Rompis,1948-06-13,2001-01-09,6,13,1,9,19203,52.6,male,,-155,2000.0
Q110102710,F.X. Sumardi,1948-06-25,2001-01-09,6,25,1,9,19191,52.5,,,-167,2000.0
Q5984338,Ibnu Sutowo,1914-09-23,2001-01-12,9,23,1,12,31523,86.3,male,,111,2000.0
Q131608485,Gito Sewojo,1928-05-18,2001-01-13,5,18,1,13,26538,72.7,,,-125,2000.0
Q55238557,Amang Rahman Jubair,1931-11-21,2001-01-15,11,21,1,15,25258,69.2,male,,55,2000.0
Q16174143,Deddy Stanzah,1949-04-14,2001-01-22,4,14,1,22,18911,51.8,male,,-82,2000.0
Q12508128,Rasjidi,1915-05-20,2001-01-30,5,20,1,30,31302,85.7,male,,-110,2000.0
Q49255609,Soendjoto Adibroto,1936-03-24,2001-02-06,3,24,2,6,23695,64.9,male,,-46,2000.0
Q110101429,A. A. Rifai,1924-10-23,2001-02-06,10,23,2,6,27865,76.3,male,,106,2000.0
Q17410659,Setijadi Laksono,1932-06-25,2001-02-12,6,25,2,12,25069,68.6,male,,-133,2000.0
Q12483125,Fritz G. Schadt,1940-05-21,2001-03-05,5,21,3,5,22203,60.8,male,,-77,2000.0
Q7553510,Soemitro Djojohadikoesoemo,1917-05-29,2001-03-09,5,29,3,9,30600,83.8,male,,-81,2000.0
Q12497239,Mashuri Saleh,1925-07-19,2001-04-01,7,19,4,1,27650,75.7,male,,-109,2000.0
Q17410368,Muhammad Alfaridzi,1976-02-08,2001-04-02,2,8,4,2,9185,25.1,male,,53,2000.0
Q12470542,Abdul Azis Saleh,1914-09-20,2001-04-03,9,20,4,3,31607,86.5,male,,-170,2000.0
Q56400151,Sapardjo,1924-02-15,2001-04-10,2,15,4,10,28179,77.1,,,54,2000.0
Q12515629,Sjarnoebi Said,1927-01-18,2001-04-13,1,18,4,13,27114,74.2,male,,85,2000.0
Q116702211,Pranoto Asmoro,1923-06-11,2001-04-29,6,11,4,29,28447,77.9,,,-43,2000.0
Q4259902,Maladi,1912-08-31,2001-04-30,8,31,4,30,32384,88.7,male,,-123,2000.0
Q16177467,Fransiskus Arnold Purba,1966-12-31,2001-05-01,12,31,5,1,12540,34.3,male,,121,2000.0
Q3213087,Udjo Ngalagena,1929-03-05,2001-05-03,3,5,5,3,26357,72.2,male,,59,2000.0
Q28723663,Ibrahim Thoyyib,1925-05-12,2001-05-05,5,12,5,5,27752,76.0,,,-7,2000.0
Q59332450,Asad Shahab,1910-09-23,2001-05-05,9,23,5,5,33097,90.6,male,,-141,2000.0
Q12478586,Charles Hutagalung,1948-10-14,2001-05-07,10,14,5,7,19198,52.6,male,,-160,2000.0
Q12477211,Bram Aceh,1913-03-04,2001-05-08,3,4,5,8,32207,88.2,male,,65,2000.0
Q109439954,Teuku Djohan,1937-08-01,2001-05-10,8,1,5,10,23293,63.8,male,,-83,2000.0
Q3699168,Piek Ardijanto Soeprijadi,1929-08-12,2001-05-22,8,12,5,22,26216,71.8,male,,-82,2000.0
Q24285806,Hardjantho Soemodisastro,1927-09-15,2001-05-23,9,15,5,23,26914,73.7,male,,-115,2000.0
Q135438031,Soedjoko,1930-12-15,2001-06-01,12,15,6,1,25736,70.5,,,168,2000.0
Q6056702,Ami Priyono,1939-10-23,2001-06-06,10,23,6,6,22507,61.6,male,,-139,2000.0
Q17411528,Delsy Syamsumar,1935-05-07,2001-06-21,5,7,6,21,24152,66.1,male,,45,2000.0
Q27975413,John Beng Kiat Liem,1922-05-17,2001-06-26,5,17,6,26,28895,79.1,male,,40,2000.0
Q4842491,Baharuddin Lopa,1935-08-27,2001-07-03,8,27,7,3,24052,65.9,male,,-55,2000.0
Q96634067,Salmon Sagala,1931-04-14,2001-07-18,4,14,7,18,25663,70.3,male,,95,2000.0
Q12518309,Syafiuddin Kartasasmita,1940-12-05,2001-07-26,12,5,7,26,22148,60.6,male,,-132,2000.0
Q12483157,G.H. Mantik,1928-04-26,2001-08-08,4,26,8,8,26767,73.3,male,,104,2000.0
Q16188614,Mang Diman,1930-11-23,2001-08-21,11,23,8,21,25839,70.7,male,,-94,2000.0
Q16570324,Kwee Kiat Sek,1934-01-11,2001-08-30,1,11,8,30,24703,67.6,male,,-134,2000.0
Q4694606,Agus Wirahadikusumah,1951-10-17,2001-08-30,10,17,8,30,18215,49.9,male,,-48,2000.0
Q12521341,Theodoor Willem Geldorp,1922-05-09,2001-09-01,5,9,9,1,28970,79.3,male,,115,2000.0
Q12508907,Ronny Setiawan,1975-10-23,2001-09-05,10,23,9,5,9449,25.9,male,,-48,2000.0
Q12499563,Muni Cader,1932-02-02,2001-09-06,2,2,9,6,25419,69.6,male,,-149,2000.0
Q134441423,Eric Hartono,1981-12-23,2001-09-11,12,23,9,11,7202,19.7,male,,-103,2000.0
Q12507598,Rachmat Kartolo,1938-03-13,2001-09-18,3,13,9,18,23200,63.5,male,,-176,2000.0
Q12484979,Gusmiati Suid,1942-08-16,2001-09-28,8,16,9,28,21593,59.1,female,,43,2000.0
Q19725544,Edi Ruslan PE Amanriza,1947-08-17,2001-10-03,8,17,10,3,19771,54.1,male,,47,2000.0
Q133886566,Muhammad Asmat Sentot,1925-08-17,2001-10-06,8,17,10,6,27809,76.1,,,50,2000.0
Q124288956,Maryam Tedjasukmana binti Abdullah Basa Bandaro,1918-01-23,2001-10-13,1,23,10,13,30579,83.7,female,,-102,2000.0
Q16184141,Jacob Pattipi,1938-02-21,2001-10-15,2,21,10,15,23247,63.6,male,,-129,2000.0
Q12472672,Asnawi Mangku Alam,1921-04-27,2001-10-27,4,27,10,27,29403,80.5,male,,-182,2000.0
Q12516580,Suharnoko Harbani,1925-03-30,2001-11-05,3,30,11,5,27979,76.6,male,,-145,2000.0
Q5040856,Carl Sugianto,1923-10-28,2001-11-05,10,28,11,5,28498,78.0,male,,8,2000.0
Q85991644,Ibrahim Hosen,1917-01-01,2001-11-07,1,1,11,7,30991,84.8,male,,-55,2000.0
Q2096629,Theys Eluay,1937-11-03,2001-11-10,11,3,11,10,23383,64.0,male,,7,2000.0
Q1691467,Joe Hin Tjio,1919-11-02,2001-11-27,11,2,11,27,29976,82.1,male,,25,2000.0
Q3201658,Itji Tarmizi,1939-07-21,2001-11-27,7,21,11,27,22775,62.4,male,,129,2000.0
Q11184533,Embong Rahardjo,1951-01-26,2001-11-30,1,26,11,30,18571,50.8,male,,-57,2000.0
Q17997600,Aberani Sulaiman,1925-08-03,2001-12-04,8,3,12,4,27882,76.3,male,,123,2000.0
Q17410941,Prijadi Praptosuhardjo,1939-06-26,2001-12-05,6,26,12,5,22808,62.4,male,,162,2000.0
Q7694770,Teguh Karya,1937-09-22,2001-12-11,9,22,12,11,23456,64.2,male,,80,2000.0
Q12475706,Bendot,1925-08-20,2001-12-23,8,20,12,23,27884,76.3,male,,125,2000.0
Q11185730,Dono,1951-09-30,2001-12-30,9,30,12,30,18354,50.3,male,,91,2000.0
Q12472440,Arie Jeffry Kumaat,1944-05-20,2002-01-13,5,20,1,13,21057,57.7,male,,-127,2000.0
Q12471543,Aloysius Josef G. Dibjokarjono,1917-12-25,2002-01-23,12,25,1,23,30710,84.1,male,,29,2000.0
Q12472019,Andi Hakim Nasution,1932-03-30,2002-03-04,3,30,3,4,25541,69.9,male,,-26,2000.0
Q17410490,Siboen Dipoatmodjo,1936-04-12,2002-03-06,4,12,3,6,24069,65.9,male,,-37,2000.0
Q16180134,Hartini,1924-09-20,2002-03-12,9,20,3,12,28297,77.5,female,,173,2000.0
Q1521256,Umar Kayam,1932-04-30,2002-03-16,4,30,3,16,25522,69.9,male,,-45,2000.0
Q48644112,David Napitupulu,1935-02-13,2002-03-18,2,13,3,18,24505,67.1,male,,33,2000.0
Q12473148,Bachtiar Siagian,1923-02-19,2002-03-19,2,19,3,19,28883,79.1,male,,28,2000.0
Q17118006,Wing Karjo,1937-04-23,2002-03-19,4,23,3,19,23706,64.9,male,,-35,2000.0
Q12472264,Anton Hilman,1938-05-22,2002-03-22,5,22,3,22,23315,63.8,male,,-61,2000.0
Q24844547,Andi Amrullah,1941-07-12,2002-03-28,7,12,3,28,22174,60.7,male,,-106,2000.0
Q17411422,Sol Saleh,1933-03-03,2002-03-28,3,3,3,28,25227,69.1,male,,25,2000.0
Q12525382,Zaenal Arifin,1935-05-05,2002-03-31,5,5,3,31,24437,66.9,male,,-35,2000.0
Q94635821,M. Rusyad Nurdin,1918-04-17,2002-03-31,4,17,3,31,30664,84.0,male,,-17,2000.0
Q17411444,Soedibjo,1912-01-14,2002-04-04,1,14,4,4,32953,90.2,male,,80,2000.0
Q12499340,Muhammad Ardans,1938-06-01,2002-04-23,6,1,4,23,23337,63.9,male,,-39,2000.0
Q121886766,Ali Algadri,1918-08-01,2002-05-03,8,1,5,3,30591,83.8,male,,-90,2000.0
Q12500835,Noer Bahri Said Pamuncak,1941-01-15,2002-06-09,1,15,6,9,22425,61.4,male,,145,2000.0
Q12507529,R. Iskak,1912-05-15,2002-06-21,5,15,6,21,32909,90.1,male,,37,2000.0
Q56392586,Widayat,1919-03-09,2002-06-22,3,9,6,22,30421,83.3,male,,105,2000.0
Q62702049,Otto Djaya,1916-10-06,2002-06-23,10,6,6,23,31306,85.7,male,,-105,2000.0
Q12478572,Champ Bahari,1981-01-01,2002-06-26,1,1,6,26,7846,21.5,male,,176,2000.0
Q12499381,Muhammad Sanusi,1920-11-28,2002-07-07,11,28,7,7,29806,81.6,male,,-144,2000.0
Q24285808,Bertje Matulapelwa,1941-01-01,2002-07-09,1,1,7,9,22469,61.5,male,,-176,2000.0
Q123459076,Edi Sugardo,1925-06-29,2002-07-12,6,29,7,12,28137,77.0,male,,13,2000.0
Q85909185,Rubini Atmawidjaja,1932-04-24,2002-07-29,4,24,7,29,25663,70.3,male,,96,2000.0
Q2108264,Julius Tahija,1916-07-13,2002-07-30,7,13,7,30,31428,86.0,male,,17,2000.0
Q12470654,Achmad Tahir,1924-06-27,2002-08-17,6,27,8,17,28540,78.1,male,,51,2000.0
Q12486239,Ida Bagus Sudjana,1936-10-20,2002-08-18,10,20,8,18,24043,65.8,male,,-63,2000.0
Q12496097,Mahar Mardjono,1923-01-08,2002-09-19,1,8,9,19,29109,79.7,male,,-111,2000.0
Q11109806,Bokir,1925-12-25,2002-10-18,12,25,10,18,28056,76.8,male,,-68,2000.0
Q12486223,Ibu Kasur,1926-01-16,2002-10-22,1,16,10,22,28038,76.8,female,,-86,2000.0
Q12498762,Mohammad Isnaeni,1919-04-19,2002-10-27,4,19,10,27,30507,83.5,male,,-174,2000.0
Q120202065,Prapto Prayitno,1925-07-06,2002-10-29,7,6,10,29,28239,77.3,,,115,2000.0
Q111797180,Mansyurdin Arma,1931-10-25,2002-10-31,10,25,10,31,25939,71.0,male,,6,2000.0
Q707282,Lo Lieh,1939-06-29,2002-11-02,6,29,11,2,23137,63.3,male,,126,2000.0
Q12470760,Adolf Sahala Rajagukguk,1938-08-31,2002-11-11,8,31,11,11,23448,64.2,male,,72,2000.0
Q3634460,Gedong Bagus Oka,1921-10-03,2002-11-14,10,3,11,14,29627,81.1,female,,42,2000.0
Q16179242,H.G. Rorimpandey,1922-01-02,2002-11-15,1,2,11,15,29537,80.9,male,,-48,2000.0
Q15138855,Carl Chairul,1945-10-09,2002-12-01,10,9,12,1,20872,57.1,male,,53,2000.0
Q130755850,Madiyani Iskandar,1949-12-28,2002-12-08,12,28,12,8,19338,52.9,,,-20,2000.0
Q12521372,Thoyib Hadiwidjaja,1919-05-12,2002-12-12,5,12,12,12,30530,83.6,male,,-151,2000.0
Q6211281,Ratno Timoer,1942-03-08,2002-12-22,3,8,12,22,22204,60.8,male,,-76,2000.0
Q12487259,Jan Alex Jacobus Grashuis,1928-09-19,2002-12-24,9,19,12,24,27124,74.3,male,,96,2000.0
Q4206876,Agam Wispi,1930-12-31,2003-01-01,12,31,1,1,26299,72.0,male,,1,2000.0
Q12470878,Afan Gaffar,1947-06-21,2003-01-08,6,21,1,8,20290,55.6,male,,-164,2000.0
Q85850548,Arsenius Elias Manihuruk,1920-02-29,2003-01-10,2,29,1,10,30266,82.9,male,,-49,2000.0
Q64007969,Maksum Jauhari,1944-08-08,2003-01-21,8,8,1,21,21350,58.5,male,,166,2000.0
Q116485599,Mahdalena Nurbani Mochtar,1953-07-07,2003-01-22,7,7,1,22,18096,49.5,female,,-166,2000.0
Q16180537,Helmi Pesulima,1957-01-17,2003-01-30,1,17,1,30,16814,46.0,female,,13,2000.0
Q123401421,Budhi Gawis,1927-04-27,2003-01-31,4,27,1,31,27673,75.8,male,,-86,2000.0
Q17411472,Sunarto Sumoprawiro,1944-11-10,2003-02-17,11,10,2,17,21283,58.3,male,,99,2000.0
Q12501180,Oemi Hani'in Suseno,1931-01-01,2003-03-10,1,1,3,10,26366,72.2,male,,68,2000.0
Q17410446,Ukar Bratakusumah,1907-09-17,2003-03-12,9,17,3,12,34875,95.5,male,,176,2000.0
Q7228876,Poorwo Soedarmo,1904-02-20,2003-03-13,2,20,3,13,36181,99.1,male,,21,2000.0
Q1283144,Eddy Yusuf,1931-04-03,2003-03-15,4,3,3,15,26279,71.9,male,,-19,2000.0
Q18695625,Theodorus Hubertus Moors,1912-11-07,2003-03-18,11,7,3,18,33003,90.4,male,,131,2000.0
Q76306,Umar Wirahadikusumah,1924-10-10,2003-03-21,10,10,3,21,28651,78.4,male,,162,2000.0
Q4724605,Ali Akbar Navis,1924-11-17,2003-03-22,11,17,3,22,28614,78.3,male,,125,2000.0
Q4665453,Abdul Kadir,1948-12-27,2003-04-04,12,27,4,4,19821,54.3,male,,98,2000.0
Q20668400,Willy Lasut,1926-01-28,2003-04-04,1,28,4,4,28190,77.2,male,,66,2000.0
Q6065914,Ir Herbowo,1935-07-03,2003-04-08,7,3,4,8,24751,67.8,male,,-86,2000.0
Q12482796,Farouk Afero,1938-07-04,2003-04-13,7,4,4,13,23659,64.8,male,,-82,2000.0
Q12525258,Yoga Soegomo,1925-05-12,2003-04-23,5,12,4,23,28470,77.9,male,,-19,2000.0
Q16179394,Yasir Hadibroto,1923-10-23,2003-05-06,10,23,5,6,29050,79.5,male,,-170,2000.0
Q4813097,Ateng,1942-08-08,2003-05-06,8,8,5,6,22186,60.7,male,,-94,2000.0
Q16187581,Kardono,1927-05-21,2003-05-11,5,21,5,11,27749,76.0,male,,-10,2000.0
Q520411,Minarni,1944-05-10,2003-05-14,5,10,5,14,21553,59.0,female,,4,2000.0
Q12487999,John Dijkstra,1911-10-26,2003-05-20,10,26,5,20,33444,91.6,male,,-159,2000.0
Q3658083,Mansur Samin,1930-04-29,2003-05-31,4,29,5,31,26695,73.1,male,,32,2000.0
Q17410612,Amirul Isnaini,1952-03-24,2003-06-08,3,24,6,8,18703,51.2,male,,76,2000.0
Q7448779,Selo Soemardjan,1915-05-23,2003-06-11,5,23,6,11,32161,88.1,male,,19,2000.0
Q12472765,Atang Ruswita,1933-04-26,2003-06-13,4,26,6,13,25615,70.1,male,,48,2000.0
Q26818546,Fridolin Ukur,1930-04-05,2003-06-27,4,5,6,27,26746,73.2,male,,83,2000.0
Q19728117,Tanto Kuswanto,1942-05-15,2003-07-01,5,15,7,1,22327,61.1,,,47,2000.0
